CLIENT_ID,TIME,FIRST_COURSE,SECOND_COURSE,THIRD_COURSE
ID153337,DINNER,0.0,43.69335081514636,0.0
ID746338,DINNER,3.6612910953247972,13.000068416707409,0.0
ID463676,DINNER,0.0,27.76523417189966,0.0
ID771614,DINNER,0.0,28.375243833420075,0.0
ID796089,DINNER,4.017739924232889,25.878811316290307,10.282088585473284
ID726113,LUNCH,0.0,28.113126194162174,0.0
ID857910,DINNER,3.3876956722134253,11.391301797635155,0.0
ID555560,DINNER,0.0,25.225285863521066,0.0
ID714530,LUNCH,0.0,28.613215757793327,0.0
ID803676,LUNCH,0.0,21.146114713265927,0.0
ID228711,DINNER,4.856150623561447,11.991893784451511,0.0
ID338235,LUNCH,4.926790404236245,40.85220138380731,11.133015250979145
ID101568,LUNCH,20.881978401398424,44.41895314362605,0.0
ID726863,LUNCH,20.098277563371795,21.531106580479626,15.108310269292453
ID823880,DINNER,0.0,29.937977697793002,0.0
ID284727,DINNER,0.0,21.11754451661336,0.0
ID561238,DINNER,4.389614344658537,12.350823340847091,0.0
ID550988,DINNER,3.478071030092761,9.023309899849774,0.0
ID935632,DINNER,0.0,29.958869690184933,0.0
ID417632,DINNER,0.0,29.72450080407092,0.0
ID383804,LUNCH,0.0,44.416672028354355,10.890615816680246
ID300798,LUNCH,0.0,44.45801097290762,0.0
ID497160,LUNCH,21.439161578681272,21.512712454388485,11.761312716819413
ID206865,LUNCH,0.0,29.90049939733326,0.0
ID476654,DINNER,0.0,25.653434534202447,0.0
ID928215,DINNER,0.0,28.23321108597402,0.0
ID390382,LUNCH,0.0,27.749861791857448,0.0
ID726669,LUNCH,0.0,23.98247802729361,10.051405453599743
ID777032,DINNER,0.0,29.04756396684305,0.0
ID530077,LUNCH,20.383841854306475,26.930114218568807,11.163642730027023
ID073475,LUNCH,0.0,29.515191216693548,0.0
ID571201,DINNER,3.7350508331662677,11.211713175190509,0.0
ID262061,LUNCH,21.22896899203664,21.58383105145038,11.86476237464616
ID907901,LUNCH,21.154234502701076,41.78338963519755,11.16782218636252
ID715399,LUNCH,20.88231866527689,9.597075540219695,0.0
ID312823,LUNCH,0.0,27.23466094708212,0.0
ID457243,LUNCH,0.0,26.187611542826318,0.0
ID632333,DINNER,3.9064671864203966,10.685586954799906,0.0
ID114188,LUNCH,0.0,42.67419463397525,10.222628798454544
ID860841,DINNER,4.171861613510198,9.013711090449076,0.0
ID457391,LUNCH,0.0,22.032783207498554,10.411735007770847
ID380649,DINNER,4.222492744162567,9.805510864410712,0.0
ID330660,DINNER,4.27936829699027,20.102797769417386,10.631673541438786
ID733623,LUNCH,3.3961628309767016,20.29244083570724,11.360694467091966
ID551819,DINNER,3.1175832489367563,11.987780927420516,16.175766970330788
ID213465,LUNCH,0.0,24.457103991595286,0.0
ID083006,LUNCH,0.0,43.09304026307864,0.0
ID816646,LUNCH,20.41402055905972,43.26796078484127,0.0
ID369229,LUNCH,20.732611603131453,44.14296296666932,10.407271934931114
ID626455,DINNER,0.0,29.955633516742967,0.0
ID836740,LUNCH,20.46692878480377,42.31159096515335,11.660776837430635
ID167243,LUNCH,0.0,41.93579905049789,0.0
ID517068,DINNER,20.532724847682672,29.68907762467133,15.585856214356609
ID459830,LUNCH,0.0,42.473005251624436,0.0
ID241388,LUNCH,20.97567951801323,21.830982328971768,10.366014276707363
ID723513,DINNER,0.0,29.20010313868554,0.0
ID772525,LUNCH,21.799901291830135,29.948066239513608,11.203869560883913
ID715045,DINNER,0.0,28.01849904514956,0.0
ID336537,LUNCH,21.505272714148088,42.91960150928061,10.739231767420176
ID576735,DINNER,3.58376691028448,9.483692448158113,0.0
ID303035,LUNCH,0.0,27.987164419826122,0.0
ID462355,LUNCH,4.237307192648337,41.59684794986897,10.386469294213054
ID168618,DINNER,4.48747461497196,11.62591199044384,0.0
ID719129,DINNER,0.0,25.54509847671101,0.0
ID579354,LUNCH,4.2598051925235385,42.82877978306126,10.833720244625564
ID793788,DINNER,0.0,29.52964382133553,0.0
ID508574,LUNCH,20.87739408139916,41.89932613553246,0.0
ID125987,LUNCH,16.216481590735935,24.96080966576046,10.463429652699057
ID414101,DINNER,0.0,25.969353871367012,0.0
ID789630,DINNER,0.0,29.175997115022373,0.0
ID078965,LUNCH,0.0,25.45289665130364,0.0
ID694052,LUNCH,0.0,27.097184418407178,0.0
ID131056,DINNER,0.0,27.513243669317827,0.0
ID118205,LUNCH,0.0,29.459818884508838,0.0
ID311897,DINNER,3.514420436473965,9.851021750899251,0.0
ID653716,LUNCH,0.0,23.17375720844947,0.0
ID874084,LUNCH,16.331222064535012,24.02056767474832,10.813977000384195
ID206388,LUNCH,21.34813649056182,10.515885755660053,10.917432445908604
ID651524,DINNER,3.4937001224383653,11.453760872317698,0.0
ID035087,LUNCH,0.0,23.919574114140982,10.12672688287723
ID914011,LUNCH,21.1199502678561,11.083055789430356,10.903780024556058
ID864835,DINNER,15.7547061836407,11.322628965655856,11.415723281516163
ID858132,DINNER,0.0,26.862395243508765,0.0
ID828642,LUNCH,0.0,27.4839286904835,0.0
ID658663,DINNER,4.910431643331071,10.514547277685761,0.0
ID375019,DINNER,4.286757055391518,11.405183806496805,0.0
ID558966,LUNCH,0.0,13.475952814344911,0.0
ID469145,DINNER,0.0,41.58347563806784,0.0
ID429345,DINNER,3.962646953633176,9.202820272088463,0.0
ID406578,LUNCH,0.0,29.835320321711286,0.0
ID081378,DINNER,0.0,27.84078972988466,0.0
ID608362,DINNER,4.873339837169102,13.444936360509276,0.0
ID776722,LUNCH,20.990650903397807,42.958129194392484,10.207444062590744
ID267830,LUNCH,0.0,25.88111106394973,0.0
ID577879,LUNCH,0.0,42.82895495104178,10.898059736712089
ID162553,DINNER,0.0,43.94697041268875,0.0
ID302703,DINNER,3.7336833377088032,11.222213822856169,0.0
ID632553,DINNER,4.792452881180704,11.81664993758951,0.0
ID743998,DINNER,0.0,40.67243285872424,0.0
ID080232,DINNER,4.366611239650263,10.032116796500985,0.0
ID214524,DINNER,16.028739594283692,29.32578852046564,11.439937228271113
ID069102,LUNCH,0.0,44.768776127207616,0.0
ID795773,LUNCH,3.408341801018815,24.59521645339951,11.956006338337154
ID004702,DINNER,3.2820558742845183,10.257346283857066,0.0
ID039534,LUNCH,20.57723326496172,44.46512839792523,11.365102669266982
ID549130,LUNCH,21.40718173995043,22.256823987974464,10.37407182106661
ID341493,DINNER,3.7357149108257808,13.140120625189088,0.0
ID824927,DINNER,4.207095871157828,9.774420898527989,0.0
ID860048,LUNCH,0.0,43.327565444864405,0.0
ID729253,DINNER,3.7220943751351134,12.80761329131008,0.0
ID353581,DINNER,3.303225129770761,11.752588077608594,0.0
ID156779,LUNCH,0.0,11.772129405935967,0.0
ID843368,LUNCH,0.0,28.98536943672067,0.0
ID699566,DINNER,4.689314508658089,44.08444824387451,10.39030454362922
ID838444,DINNER,15.63858475613614,44.023266810710275,10.679731141709812
ID891045,DINNER,0.0,26.892319420544816,0.0
ID498576,LUNCH,0.0,44.667878403836916,0.0
ID826101,LUNCH,0.0,27.28439956873091,0.0
ID454366,DINNER,0.0,29.672619608199767,0.0
ID164036,LUNCH,20.359929569219624,13.651791514551597,15.069475817305992
ID215645,DINNER,0.0,29.48627225825561,0.0
ID613465,DINNER,0.0,26.08280704178354,0.0
ID219413,LUNCH,20.723340391766342,40.848571304711506,11.784470691634887
ID448085,LUNCH,0.0,40.26379471991982,0.0
ID964917,LUNCH,0.0,41.35455134015365,0.0
ID030181,LUNCH,0.0,25.591137581363807,0.0
ID906978,DINNER,4.923517348997348,9.752295517525607,0.0
ID349602,DINNER,0.0,29.31014941445573,0.0
ID194780,DINNER,4.8548089499135445,10.670388681496117,0.0
ID916452,DINNER,0.0,27.791035344847113,0.0
ID194999,LUNCH,21.113546238334802,44.554965260856704,10.103753773854187
ID855873,DINNER,0.0,27.815218344090148,0.0
ID027066,LUNCH,0.0,43.07994893993554,11.882095672193177
ID263380,DINNER,3.0701406849711166,13.087881514837385,0.0
ID795219,DINNER,3.96252054977444,9.48920005891065,16.908050075730465
ID839449,DINNER,0.0,26.273088857312285,0.0
ID292068,LUNCH,0.0,41.037771232770574,0.0
ID504537,LUNCH,0.0,26.937630103170967,0.0
ID556426,LUNCH,0.0,25.75587062385181,0.0
ID886851,LUNCH,21.874751405161792,44.58231299727126,0.0
ID699685,DINNER,0.0,26.211448189974288,0.0
ID225680,DINNER,0.0,25.611263262870736,0.0
ID840036,LUNCH,0.0,27.36475497058743,0.0
ID712326,LUNCH,20.13331741949729,23.00258412649837,11.869908836304994
ID817585,LUNCH,21.070434851167377,41.882212608581284,0.0
ID543972,LUNCH,15.991110494360225,12.599544690940435,10.59062148794757
ID336719,LUNCH,0.0,43.422084246479976,0.0
ID104057,LUNCH,0.0,44.41241107831624,10.402517783471511
ID172668,LUNCH,0.0,27.24944816637557,0.0
ID091271,LUNCH,0.0,28.401103441891518,0.0
ID503285,DINNER,3.3011263327901617,13.89441823770409,0.0
ID090707,LUNCH,0.0,27.03420951724328,0.0
ID565848,LUNCH,0.0,40.51396304504285,10.934429485654276
ID143634,LUNCH,20.883642353552386,13.057942413376136,10.781014111702916
ID593388,LUNCH,0.0,29.317128363383503,0.0
ID487202,DINNER,0.0,26.337603906575705,0.0
ID203285,DINNER,3.5760186764094533,11.117356684268254,0.0
ID361546,DINNER,0.0,29.731529216098675,0.0
ID860099,DINNER,21.62068050298572,24.46784115598503,10.87696708432702
ID574691,LUNCH,21.420958950327858,26.590764886651662,10.992320015393881
ID173072,DINNER,16.843197305673907,13.734000128152445,11.259606973032751
ID314239,DINNER,4.243276132259085,10.013651924867435,0.0
ID765863,DINNER,0.0,26.7993312207234,0.0
ID908900,DINNER,0.0,26.733556603916764,0.0
ID709550,LUNCH,20.612467408345093,44.41835039163714,16.467314873392976
ID938518,LUNCH,0.0,21.10803242285521,0.0
ID685697,DINNER,0.0,26.329365753887053,0.0
ID643534,LUNCH,20.294624287347,44.868965963974254,10.37293173934537
ID566728,DINNER,0.0,29.361772384560734,0.0
ID760901,DINNER,0.0,25.96086014421217,0.0
ID013159,DINNER,0.0,22.791468868198525,0.0
ID676610,DINNER,0.0,40.36353433943872,0.0
ID953000,LUNCH,0.0,26.16532178884521,0.0
ID718939,LUNCH,0.0,28.95417420414294,0.0
ID245805,LUNCH,20.307966336657792,42.5656861845571,0.0
ID014714,LUNCH,0.0,27.621574892980966,0.0
ID496771,LUNCH,0.0,25.51340783210755,10.566347056602485
ID815585,DINNER,4.700111930166929,10.224590109583767,0.0
ID569832,DINNER,4.371357641669702,13.908430215693095,0.0
ID754361,DINNER,0.0,27.9444961425912,0.0
ID622747,DINNER,0.0,27.770789810295486,10.955310593966743
ID950931,LUNCH,0.0,23.200909960038143,0.0
ID445790,LUNCH,20.4142323927556,43.96399903318392,10.130192001441293
ID205569,LUNCH,4.425507122008165,21.04011726440737,10.563798602321526
ID818034,DINNER,4.3464279047937735,9.81625210773642,0.0
ID878904,DINNER,3.3139991562320885,13.329314735782273,0.0
ID723393,LUNCH,0.0,25.23664165293532,0.0
ID576013,LUNCH,0.0,40.980314322859286,0.0
ID080846,LUNCH,0.0,28.308564226653147,0.0
ID135751,DINNER,0.0,28.459968646948706,0.0
ID259985,LUNCH,0.0,26.25139168873059,0.0
ID142133,LUNCH,0.0,29.050184726612873,0.0
ID525525,DINNER,0.0,25.79112039870269,0.0
ID693054,DINNER,0.0,27.31909445900891,0.0
ID029177,DINNER,20.88619913924657,9.98320050939597,11.889503788482678
ID373936,DINNER,4.809675816920227,10.497040182348027,0.0
ID410977,DINNER,4.798484937379025,12.042508923652365,0.0
ID959243,LUNCH,0.0,40.428398172683394,0.0
ID492970,DINNER,0.0,27.71010948099318,0.0
ID315491,DINNER,20.38484601378788,9.622540550540693,11.906297369483086
ID399611,LUNCH,0.0,27.14349249654227,0.0
ID287324,LUNCH,0.0,29.071729337855114,0.0
ID747892,DINNER,3.319955898310287,10.472391321955543,0.0
ID336431,DINNER,0.0,20.21022718055537,0.0
ID426370,LUNCH,4.824088970527369,23.14385602899888,10.129160955440414
ID346832,DINNER,3.497803128518095,12.068968187691365,0.0
ID490039,DINNER,4.2035239605643735,12.230850114325658,0.0
ID663719,LUNCH,0.0,41.51133353278785,11.682225263425618
ID329749,LUNCH,20.49251797988486,12.939377023316073,11.384882177594607
ID909670,DINNER,4.900176986386408,10.332050252783144,0.0
ID619607,DINNER,16.449579936141554,24.903613132748298,10.344396532136402
ID757558,DINNER,0.0,29.862863582237743,0.0
ID147050,LUNCH,0.0,26.25642416983504,0.0
ID560655,LUNCH,21.106335941895498,44.873800779244725,10.362346149347069
ID253449,LUNCH,0.0,28.572614045415765,0.0
ID339643,LUNCH,0.0,29.976681525893802,0.0
ID110590,LUNCH,15.09266635836316,10.396199131989988,11.663716186714682
ID979802,LUNCH,21.85772133719112,29.13568823045075,0.0
ID353699,DINNER,3.4407647811893183,12.351830631709511,0.0
ID527840,LUNCH,21.9418354589566,44.83842851143189,10.902507852282726
ID690507,LUNCH,15.034534409060788,13.054985722917493,11.080343084783634
ID037260,DINNER,4.109531163830118,12.59404766129108,0.0
ID541043,DINNER,0.0,25.14317189276715,0.0
ID169360,DINNER,4.302300408443587,22.77449768651373,10.24259313819702
ID696621,DINNER,21.88599063290595,43.74813863652009,10.340080075617973
ID339020,LUNCH,0.0,26.619739305916358,0.0
ID247235,DINNER,3.093022193732008,13.450412521455355,0.0
ID606872,DINNER,16.03824503614495,20.40294590179665,11.356026000340727
ID503427,LUNCH,21.842907191896455,42.22946019840754,11.983407286608234
ID821844,DINNER,4.165176554209791,10.563950599070381,0.0
ID307430,LUNCH,20.522102738884147,44.540727608384415,10.087884682059073
ID891778,LUNCH,0.0,44.44871971135129,11.04031917189673
ID930955,DINNER,3.3459084076152967,11.931698938573199,0.0
ID246159,DINNER,0.0,28.32417899640334,0.0
ID047769,LUNCH,0.0,25.69570659330133,0.0
ID980998,DINNER,0.0,25.704772136203818,0.0
ID355986,DINNER,0.0,21.82899424873452,0.0
ID681022,DINNER,16.799590544464333,22.488092716431808,11.553131693074146
ID821529,LUNCH,21.471768747755835,44.932700086616535,11.34696112154788
ID415626,DINNER,0.0,28.17922127198881,0.0
ID393806,LUNCH,20.706532275501964,42.316544153552435,10.996339728179374
ID173194,DINNER,0.0,27.31088969671145,0.0
ID775686,LUNCH,0.0,28.88726237610743,0.0
ID507568,DINNER,4.439396198052141,11.134754864252695,0.0
ID634889,DINNER,3.4108390116309275,13.010154380778374,0.0
ID070642,LUNCH,3.9518442807934733,41.221040381956136,10.796966223646717
ID135123,LUNCH,4.516717507013633,27.31569085194263,10.186185420532377
ID815323,LUNCH,21.20118786244013,40.161493784801,11.061606318278322
ID468196,DINNER,4.715964429950344,13.72765583179564,0.0
ID285128,DINNER,4.989069990625142,12.308995601709693,0.0
ID643545,LUNCH,0.0,27.73745713216479,0.0
ID367113,LUNCH,4.024753519989562,9.889555866150236,11.665950827021891
ID961872,DINNER,3.5193649156157165,13.898044198452606,0.0
ID722328,DINNER,0.0,25.01525382169056,0.0
ID728991,LUNCH,20.475988069807528,43.29053343088937,10.06785854574056
ID918225,DINNER,4.705280533559307,12.463591092420044,0.0
ID568365,DINNER,0.0,25.64190712772491,0.0
ID681878,DINNER,4.070459964878406,11.20808995467216,0.0
ID904832,DINNER,0.0,28.58482982589967,0.0
ID193052,DINNER,4.312550635147705,11.463747740150065,0.0
ID345857,DINNER,3.9178444486335193,11.494460893511105,0.0
ID110509,LUNCH,0.0,29.00303645056087,0.0
ID846087,LUNCH,15.359111368071535,26.393448653547765,10.682045961635538
ID384516,LUNCH,0.0,26.08629338576993,0.0
ID278260,DINNER,0.0,26.538736928577126,0.0
ID775138,LUNCH,0.0,28.25945078093082,0.0
ID417595,DINNER,4.223975774158252,11.183898973011546,0.0
ID527140,DINNER,0.0,29.83332819049913,0.0
ID910851,LUNCH,0.0,29.888231143433448,0.0
ID695825,LUNCH,0.0,29.70364374957108,0.0
ID562166,DINNER,4.9753395897197175,11.38261296132296,0.0
ID383617,DINNER,0.0,28.656790973447727,0.0
ID651722,DINNER,4.593272783089393,22.717784311143106,10.51066889318322
ID654876,LUNCH,0.0,44.43013972418243,0.0
ID273124,LUNCH,4.586930708185118,29.059978011897048,10.347881386530178
ID562051,DINNER,15.513774909293176,27.381992923244038,11.97115130553724
ID674788,DINNER,0.0,26.74702073873605,0.0
ID424192,DINNER,0.0,27.12448496523116,0.0
ID867491,LUNCH,0.0,26.522664887241913,0.0
ID141409,DINNER,0.0,25.245339670562128,0.0
ID412659,LUNCH,0.0,29.51994297950775,0.0
ID775804,DINNER,4.359125427925375,12.646336502957995,0.0
ID451472,DINNER,4.907886762607556,9.965384871479252,0.0
ID440443,DINNER,0.0,29.12570965239893,0.0
ID687050,LUNCH,21.91510751270775,43.15962752921146,11.422010428055765
ID640182,DINNER,0.0,28.118313032988766,0.0
ID960622,DINNER,3.1191055245695622,10.286624624769177,0.0
ID920917,LUNCH,0.0,41.86655861791285,11.897798364616563
ID402670,LUNCH,0.0,27.668906829409362,0.0
ID108617,LUNCH,21.573255845227624,28.13383046619915,10.775275952601282
ID302062,LUNCH,21.038521766725506,22.5039934075441,11.480833645623505
ID527497,DINNER,3.01162952904362,10.812526197083807,0.0
ID743450,DINNER,0.0,27.27853559200596,0.0
ID786629,LUNCH,0.0,28.07626097119953,0.0
ID801168,DINNER,15.84558245433132,21.982755281283413,11.401501637134313
ID573023,LUNCH,0.0,21.07196924439005,0.0
ID007603,LUNCH,15.69969293999684,13.521693484521224,11.534503656981034
ID843971,LUNCH,20.36806772787297,43.46811315315993,10.978582317904149
ID256258,DINNER,4.669287307629834,13.419782673010735,0.0
ID808234,DINNER,21.563666920583266,20.101700858141765,11.704760736471178
ID717084,LUNCH,0.0,22.545195770568853,10.038611025048318
ID470863,LUNCH,3.2775820297230864,23.889306911549287,11.311411277998884
ID802182,DINNER,3.7751830162513937,9.272003058613832,0.0
ID174326,DINNER,3.584430603055438,13.268040757226323,0.0
ID722711,LUNCH,4.986709796531868,21.405848187567642,10.350761231737259
ID166560,LUNCH,0.0,25.811743455747923,0.0
ID179620,LUNCH,0.0,26.96133383937827,0.0
ID317716,LUNCH,20.435556792749225,40.2099530232012,11.14439617533712
ID857552,LUNCH,21.065038326509345,44.781547009431655,10.561906507466796
ID263364,LUNCH,21.543277636614604,43.798922462197865,10.189540866272086
ID442680,LUNCH,15.267285426716098,22.506597891345677,10.23121852274303
ID988933,LUNCH,0.0,29.70954827793933,0.0
ID182889,LUNCH,20.633510669437786,40.56554400293547,0.0
ID466230,LUNCH,0.0,43.51839371555765,0.0
ID909775,LUNCH,21.755972704371647,44.977885887977536,0.0
ID292677,DINNER,0.0,29.250701034013186,0.0
ID697956,DINNER,4.295972085149415,21.236290918719234,11.729798934893884
ID105995,LUNCH,0.0,27.92948802109047,0.0
ID641131,LUNCH,21.81886930048747,20.087561970332764,11.757974416148402
ID716218,DINNER,0.0,25.397845797072616,0.0
ID062997,DINNER,15.38787393745683,20.418947127291744,10.240995948761984
ID809249,LUNCH,0.0,26.003811343062786,0.0
ID065625,DINNER,0.0,28.86483897110777,0.0
ID864521,LUNCH,0.0,28.34293274462955,0.0
ID452828,DINNER,4.43721554155655,12.4970329519669,0.0
ID436517,LUNCH,21.927769131678577,28.073946387201858,10.109958834609301
ID043425,LUNCH,16.50620553521811,20.568289300718135,11.554451305882738
ID532217,LUNCH,15.505832000007588,22.237240802998734,11.939063234309149
ID438855,DINNER,0.0,22.61168151990418,11.874794381010325
ID664334,LUNCH,20.61119485824996,42.527625566891,11.279762670872664
ID392419,DINNER,3.6763436105106497,11.213994720279667,0.0
ID698241,DINNER,4.227127620176661,12.878040235362075,0.0
ID678276,LUNCH,21.166529287288714,43.07671994265005,0.0
ID770557,LUNCH,0.0,44.871607241417856,0.0
ID278735,LUNCH,20.90739791226121,42.49212566422037,11.31090495816534
ID968908,DINNER,0.0,28.24716165310993,0.0
ID782803,LUNCH,21.71953599379447,41.92531329193019,10.0244179567241
ID604242,DINNER,0.0,43.96658624051396,0.0
ID130737,DINNER,3.6027449324471528,9.266702899408818,0.0
ID604256,LUNCH,0.0,29.226868048892502,0.0
ID503334,LUNCH,3.2013536523176067,22.85284757842897,11.841722982881501
ID033488,LUNCH,20.174321977156065,25.45810318986945,15.684770567842236
ID524564,DINNER,3.051973671571119,12.425629806689734,16.072665391128353
ID351062,DINNER,0.0,29.74460484672468,0.0
ID506313,DINNER,0.0,24.73572385191699,0.0
ID094042,LUNCH,0.0,27.867405971771944,0.0
ID751664,DINNER,0.0,22.350961593291625,0.0
ID862621,DINNER,0.0,29.10526143288929,0.0
ID138582,DINNER,0.0,28.588815915364552,0.0
ID955380,DINNER,0.0,27.750811695167627,0.0
ID029969,LUNCH,0.0,26.41237154014854,0.0
ID591007,LUNCH,0.0,29.11284977185445,0.0
ID782197,DINNER,0.0,27.889724567153287,0.0
ID419961,LUNCH,0.0,25.990162907205352,0.0
ID879430,LUNCH,0.0,28.31554450436016,0.0
ID559487,DINNER,0.0,24.067195270109163,16.000977541718154
ID554572,DINNER,0.0,29.15342108326282,0.0
ID015722,DINNER,3.016259626667736,9.323197822018836,0.0
ID312119,LUNCH,20.463201015445925,40.96195420537713,11.315254112170846
ID423138,LUNCH,20.408091614617295,40.46523172710821,11.988703278905078
ID950640,LUNCH,21.29201516814155,44.152162999979545,11.323731593215573
ID702166,DINNER,0.0,22.476305516933564,0.0
ID045261,DINNER,0.0,25.461369027473868,0.0
ID128260,LUNCH,0.0,40.888526776412036,11.649367167830766
ID769783,LUNCH,20.430205802388507,44.26968991899972,10.13241881309634
ID175587,LUNCH,20.026258408882008,44.03204490895882,11.845600906559833
ID754845,DINNER,0.0,27.968326648930397,0.0
ID105994,DINNER,4.095997992855361,11.786931347300706,0.0
ID858881,LUNCH,0.0,28.08209243107594,0.0
ID474646,LUNCH,4.765010669555004,24.95796256574993,11.397927116647002
ID874062,DINNER,4.312036641958992,10.155061849846476,0.0
ID458645,DINNER,4.703860468652717,13.148688548220939,0.0
ID394103,DINNER,0.0,29.371954955302105,0.0
ID906061,DINNER,0.0,28.244124081719562,0.0
ID142584,DINNER,3.9972763710541006,25.29469868001142,11.771632033863025
ID303752,DINNER,20.97566354504454,20.605832168083264,11.38823004395
ID249722,LUNCH,21.37567528797409,40.30081338548693,10.81749061706645
ID373847,LUNCH,0.0,26.076556866356892,0.0
ID996443,DINNER,0.0,44.6076127314316,11.485030028693268
ID611620,LUNCH,0.0,26.16410295144865,0.0
ID275119,DINNER,0.0,28.411411614185987,0.0
ID026992,DINNER,3.660346663307535,13.198762825620227,0.0
ID860546,DINNER,16.77313036596077,28.67796458635,10.16253072325318
ID981352,LUNCH,16.684295542566193,24.656320700197984,10.716465981666213
ID324705,LUNCH,21.339179803694808,44.620670293481496,10.529535983051538
ID375469,LUNCH,0.0,44.22948755752824,10.674333012777497
ID038691,DINNER,0.0,27.370108841107868,0.0
ID132928,DINNER,15.902237170546243,27.38069228032248,10.501611454288351
ID293961,DINNER,4.665948109012447,11.838298534376333,0.0
ID996169,DINNER,0.0,28.35201212740128,0.0
ID804813,DINNER,3.5217567106222605,20.196727245301467,11.829291408098841
ID949606,LUNCH,4.5662634892643705,24.433664643778968,11.789591677831025
ID831231,DINNER,16.318737538975533,23.251810339739762,10.269553500484099
ID890616,LUNCH,4.856486006792223,27.070674636352702,11.337282853223533
ID308320,DINNER,3.266735311721736,12.778063190797484,0.0
ID860229,LUNCH,0.0,21.55915579475935,10.184976738000149
ID706194,LUNCH,20.235973174763146,23.354581184753908,10.408472405212894
ID932558,DINNER,0.0,23.579887679426587,0.0
ID985737,LUNCH,0.0,28.102240970316878,0.0
ID760858,DINNER,0.0,28.174724017265945,0.0
ID739081,DINNER,21.687429236112298,44.46982582250504,11.78942995208824
ID276485,DINNER,3.8798217377417683,10.611019866718145,0.0
ID773936,LUNCH,20.51619240093799,20.685814579455982,11.402626856313429
ID312947,DINNER,3.060459049168432,11.844534815339319,0.0
ID416995,LUNCH,21.267523247668134,26.137914816716012,16.22953328054701
ID331264,LUNCH,0.0,25.73982454022995,0.0
ID607969,DINNER,0.0,29.492297533413648,0.0
ID632073,DINNER,0.0,25.42243295956464,0.0
ID100764,LUNCH,0.0,41.62856288208214,0.0
ID581320,LUNCH,20.659659790581237,44.95304361409625,16.108154064006044
ID614888,LUNCH,4.002335737107212,23.07447820138981,16.293689674894356
ID392699,DINNER,0.0,28.94580009470029,0.0
ID872096,LUNCH,0.0,29.57663949706484,0.0
ID303108,LUNCH,20.633721700273494,22.672771966647826,0.0
ID189252,DINNER,20.13763937782319,23.938504458363177,11.478992852478607
ID976630,LUNCH,0.0,26.827706669160282,0.0
ID994225,LUNCH,0.0,27.63422431158553,0.0
ID405368,LUNCH,0.0,26.95807872793448,0.0
ID064002,DINNER,4.526861624381309,13.12226977634968,0.0
ID205644,LUNCH,21.54542721341786,40.04976228984129,10.023907379261331
ID464371,DINNER,0.0,44.59535047178081,0.0
