,CLIENT_ID,TIME,FIRST_COURSE,SECOND_COURSE,THIRD_COURSE,DISH1,DISH2,DISH3,DRINK1,DRINK2,DRINK3
32,ID535300,DINNER,4.090005673996221,11.28070002297386,0.0,3.0,9.0,0.0,1.0900056739962212,2.2807000229738605,0.0
33,ID539466,LUNCH,16.701628861847134,29.24059885419305,10.70993211861864,15.0,25.0,10.0,1.7016288618471336,4.240598854193049,0.7099321186186405
34,ID151134,DINNER,3.150269178048699,11.043077057349878,0.0,3.0,9.0,0.0,0.1502691780486991,2.043077057349878,0.0
35,ID247332,DINNER,15.447518102959323,21.33605092471668,10.873629621364472,15.0,20.0,10.0,0.44751810295932337,1.3360509247166803,0.8736296213644721
36,ID521904,LUNCH,0.0,44.365415642335854,0.0,0.0,40.0,0.0,0.0,4.365415642335854,0.0
37,ID697557,DINNER,20.650685072571555,43.30510262404815,11.068483469685347,20.0,40.0,10.0,0.6506850725715552,3.3051026240481534,1.0684834696853471
38,ID375289,LUNCH,0.0,27.716111897373672,0.0,0.0,25.0,0.0,0.0,2.716111897373672,0.0
39,ID640505,LUNCH,4.666369419200606,28.695636784666053,10.509584609298,3.0,25.0,10.0,1.6663694192006062,3.6956367846660534,0.5095846092980008
40,ID507526,DINNER,21.898826360534663,23.510205814263404,11.738363457001498,20.0,20.0,10.0,1.8988263605346631,3.5102058142634043,1.7383634570014976
41,ID669178,DINNER,0.0,25.445943970943336,0.0,0.0,25.0,0.0,0.0,0.44594397094333615,0.0
42,ID111406,LUNCH,0.0,28.416427012177248,0.0,0.0,25.0,0.0,0.0,3.416427012177248,0.0
43,ID153337,DINNER,0.0,43.69335081514636,0.0,0.0,40.0,0.0,0.0,3.69335081514636,0.0
44,ID746338,DINNER,3.661291095324797,13.000068416707409,0.0,3.0,9.0,0.0,0.6612910953247968,4.000068416707409,0.0
45,ID463676,DINNER,0.0,27.76523417189966,0.0,0.0,25.0,0.0,0.0,2.7652341718996603,0.0
46,ID771614,DINNER,0.0,28.375243833420075,0.0,0.0,25.0,0.0,0.0,3.3752438334200754,0.0
47,ID796089,DINNER,4.017739924232889,25.878811316290307,10.282088585473284,3.0,25.0,10.0,1.017739924232889,0.8788113162903066,0.28208858547328397
48,ID726113,LUNCH,0.0,28.113126194162174,0.0,0.0,25.0,0.0,0.0,3.1131261941621737,0.0
49,ID857910,DINNER,3.3876956722134253,11.391301797635156,0.0,3.0,9.0,0.0,0.38769567221342527,2.3913017976351565,0.0
50,ID555560,DINNER,0.0,25.225285863521066,0.0,0.0,25.0,0.0,0.0,0.22528586352106572,0.0
51,ID714530,LUNCH,0.0,28.613215757793327,0.0,0.0,25.0,0.0,0.0,3.613215757793327,0.0
52,ID803676,LUNCH,0.0,21.146114713265927,0.0,0.0,20.0,0.0,0.0,1.146114713265927,0.0
53,ID228711,DINNER,4.856150623561447,11.991893784451513,0.0,3.0,9.0,0.0,1.8561506235614473,2.9918937844515128,0.0
54,ID338235,LUNCH,4.926790404236245,40.85220138380731,11.133015250979144,3.0,40.0,10.0,1.926790404236245,0.8522013838073121,1.1330152509791436
55,ID101568,LUNCH,20.881978401398424,44.41895314362605,0.0,20.0,40.0,0.0,0.881978401398424,4.418953143626048,0.0
56,ID726863,LUNCH,20.098277563371795,21.531106580479623,15.108310269292453,20.0,20.0,15.0,0.09827756337179494,1.531106580479623,0.10831026929245269
57,ID823880,DINNER,0.0,29.937977697793,0.0,0.0,25.0,0.0,0.0,4.9379776977929986,0.0
58,ID284727,DINNER,0.0,21.11754451661336,0.0,0.0,20.0,0.0,0.0,1.1175445166133606,0.0
59,ID561238,DINNER,4.389614344658537,12.350823340847093,0.0,3.0,9.0,0.0,1.3896143446585372,3.350823340847093,0.0
60,ID550988,DINNER,3.478071030092761,9.023309899849774,0.0,3.0,9.0,0.0,0.4780710300927611,0.023309899849774496,0.0
61,ID935632,DINNER,0.0,29.958869690184933,0.0,0.0,25.0,0.0,0.0,4.958869690184933,0.0
62,ID417632,DINNER,0.0,29.72450080407092,0.0,0.0,25.0,0.0,0.0,4.724500804070921,0.0
63,ID383804,LUNCH,0.0,44.41667202835436,10.890615816680246,0.0,40.0,10.0,0.0,4.416672028354363,0.8906158166802456
64,ID300798,LUNCH,0.0,44.45801097290762,0.0,0.0,40.0,0.0,0.0,4.458010972907623,0.0
65,ID497160,LUNCH,21.439161578681272,21.512712454388485,11.761312716819411,20.0,20.0,10.0,1.4391615786812721,1.5127124543884847,1.7613127168194112
66,ID206865,LUNCH,0.0,29.90049939733326,0.0,0.0,25.0,0.0,0.0,4.90049939733326,0.0
67,ID476654,DINNER,0.0,25.653434534202447,0.0,0.0,25.0,0.0,0.0,0.6534345342024466,0.0
68,ID928215,DINNER,0.0,28.23321108597402,0.0,0.0,25.0,0.0,0.0,3.2332110859740197,0.0
69,ID390382,LUNCH,0.0,27.749861791857448,0.0,0.0,25.0,0.0,0.0,2.749861791857448,0.0
70,ID726669,LUNCH,0.0,23.98247802729361,10.051405453599743,0.0,20.0,10.0,0.0,3.9824780272936096,0.05140545359974347
71,ID777032,DINNER,0.0,29.04756396684305,0.0,0.0,25.0,0.0,0.0,4.04756396684305,0.0
72,ID530077,LUNCH,20.383841854306475,26.930114218568807,11.163642730027023,20.0,25.0,10.0,0.3838418543064748,1.9301142185688072,1.1636427300270231
73,ID073475,LUNCH,0.0,29.515191216693548,0.0,0.0,25.0,0.0,0.0,4.515191216693548,0.0
74,ID571201,DINNER,3.735050833166268,11.211713175190509,0.0,3.0,9.0,0.0,0.7350508331662682,2.211713175190509,0.0
75,ID262061,LUNCH,21.22896899203664,21.58383105145038,11.86476237464616,20.0,20.0,10.0,1.2289689920366413,1.5838310514503817,1.8647623746461601
76,ID907901,LUNCH,21.15423450270108,41.78338963519755,11.16782218636252,20.0,40.0,10.0,1.1542345027010796,1.7833896351975511,1.1678221863625193
77,ID715399,LUNCH,20.88231866527689,9.597075540219697,0.0,20.0,9.0,0.0,0.8823186652768911,0.5970755402196968,0.0
78,ID312823,LUNCH,0.0,27.23466094708212,0.0,0.0,25.0,0.0,0.0,2.2346609470821193,0.0
79,ID457243,LUNCH,0.0,26.18761154282632,0.0,0.0,25.0,0.0,0.0,1.1876115428263212,0.0
80,ID632333,DINNER,3.9064671864203966,10.685586954799906,0.0,3.0,9.0,0.0,0.9064671864203966,1.6855869547999056,0.0
81,ID114188,LUNCH,0.0,42.67419463397525,10.222628798454544,0.0,40.0,10.0,0.0,2.6741946339752474,0.22262879845454364
82,ID860841,DINNER,4.171861613510198,9.013711090449076,0.0,3.0,9.0,0.0,1.171861613510198,0.01371109044907648,0.0
83,ID457391,LUNCH,0.0,22.032783207498557,10.411735007770847,0.0,20.0,10.0,0.0,2.0327832074985572,0.41173500777084726
84,ID380649,DINNER,4.222492744162567,9.805510864410712,0.0,3.0,9.0,0.0,1.222492744162567,0.8055108644107118,0.0
85,ID330660,DINNER,4.27936829699027,20.102797769417386,10.631673541438786,3.0,20.0,10.0,1.2793682969902704,0.10279776941738561,0.6316735414387864
86,ID733623,LUNCH,3.3961628309767016,20.29244083570724,11.360694467091966,3.0,20.0,10.0,0.3961628309767016,0.29244083570723944,1.3606944670919656
87,ID551819,DINNER,3.1175832489367563,11.987780927420516,16.175766970330788,3.0,9.0,15.0,0.11758324893675631,2.9877809274205163,1.1757669703307876
88,ID213465,LUNCH,0.0,24.45710399159529,0.0,0.0,20.0,0.0,0.0,4.4571039915952895,0.0
89,ID083006,LUNCH,0.0,43.09304026307864,0.0,0.0,40.0,0.0,0.0,3.0930402630786418,0.0
90,ID816646,LUNCH,20.41402055905972,43.26796078484127,0.0,20.0,40.0,0.0,0.41402055905971835,3.2679607848412715,0.0
91,ID369229,LUNCH,20.732611603131453,44.14296296666932,10.407271934931114,20.0,40.0,10.0,0.7326116031314527,4.142962966669323,0.4072719349311136
92,ID626455,DINNER,0.0,29.955633516742967,0.0,0.0,25.0,0.0,0.0,4.955633516742967,0.0
93,ID836740,LUNCH,20.46692878480377,42.31159096515335,11.660776837430635,20.0,40.0,10.0,0.46692878480376976,2.31159096515335,1.6607768374306353
94,ID167243,LUNCH,0.0,41.93579905049789,0.0,0.0,40.0,0.0,0.0,1.9357990504978915,0.0
95,ID517068,DINNER,20.532724847682672,29.68907762467133,15.585856214356609,20.0,25.0,15.0,0.5327248476826725,4.689077624671331,0.5858562143566086
96,ID459830,LUNCH,0.0,42.47300525162444,0.0,0.0,40.0,0.0,0.0,2.4730052516244427,0.0
97,ID241388,LUNCH,20.97567951801323,21.830982328971768,10.366014276707364,20.0,20.0,10.0,0.97567951801323,1.8309823289717677,0.3660142767073644
98,ID723513,DINNER,0.0,29.20010313868554,0.0,0.0,25.0,0.0,0.0,4.200103138685542,0.0
99,ID772525,LUNCH,21.799901291830132,29.948066239513608,11.203869560883913,20.0,25.0,10.0,1.7999012918301318,4.948066239513608,1.2038695608839127
100,ID715045,DINNER,0.0,28.01849904514956,0.0,0.0,25.0,0.0,0.0,3.018499045149561,0.0
101,ID336537,LUNCH,21.505272714148088,42.91960150928061,10.739231767420176,20.0,40.0,10.0,1.505272714148088,2.9196015092806107,0.7392317674201756
102,ID576735,DINNER,3.58376691028448,9.483692448158113,0.0,3.0,9.0,0.0,0.58376691028448,0.48369244815811285,0.0
103,ID303035,LUNCH,0.0,27.98716441982612,0.0,0.0,25.0,0.0,0.0,2.9871644198261187,0.0
104,ID462355,LUNCH,4.237307192648337,41.59684794986897,10.386469294213054,3.0,40.0,10.0,1.2373071926483368,1.5968479498689732,0.38646929421305387
105,ID168618,DINNER,4.48747461497196,11.62591199044384,0.0,3.0,9.0,0.0,1.4874746149719602,2.6259119904438393,0.0
106,ID719129,DINNER,0.0,25.54509847671101,0.0,0.0,25.0,0.0,0.0,0.5450984767110114,0.0
107,ID579354,LUNCH,4.2598051925235385,42.82877978306126,10.833720244625564,3.0,40.0,10.0,1.2598051925235385,2.8287797830612575,0.8337202446255638
108,ID793788,DINNER,0.0,29.52964382133553,0.0,0.0,25.0,0.0,0.0,4.5296438213355295,0.0
109,ID508574,LUNCH,20.87739408139916,41.89932613553246,0.0,20.0,40.0,0.0,0.8773940813991601,1.899326135532462,0.0
110,ID125987,LUNCH,16.216481590735935,24.96080966576046,10.463429652699055,15.0,20.0,10.0,1.2164815907359348,4.960809665760461,0.46342965269905534
111,ID414101,DINNER,0.0,25.96935387136701,0.0,0.0,25.0,0.0,0.0,0.9693538713670087,0.0
112,ID789630,DINNER,0.0,29.175997115022373,0.0,0.0,25.0,0.0,0.0,4.175997115022373,0.0
113,ID078965,LUNCH,0.0,25.45289665130364,0.0,0.0,25.0,0.0,0.0,0.45289665130363943,0.0
114,ID694052,LUNCH,0.0,27.097184418407178,0.0,0.0,25.0,0.0,0.0,2.0971844184071777,0.0
115,ID131056,DINNER,0.0,27.513243669317827,0.0,0.0,25.0,0.0,0.0,2.513243669317827,0.0
116,ID118205,LUNCH,0.0,29.45981888450884,0.0,0.0,25.0,0.0,0.0,4.459818884508842,0.0
117,ID311897,DINNER,3.514420436473965,9.851021750899251,0.0,3.0,9.0,0.0,0.5144204364739648,0.8510217508992515,0.0
118,ID653716,LUNCH,0.0,23.17375720844947,0.0,0.0,20.0,0.0,0.0,3.1737572084494694,0.0
119,ID874084,LUNCH,16.331222064535012,24.02056767474832,10.813977000384195,15.0,20.0,10.0,1.3312220645350124,4.020567674748321,0.8139770003841953
120,ID206388,LUNCH,21.34813649056182,10.515885755660053,10.917432445908604,20.0,9.0,10.0,1.3481364905618207,1.5158857556600527,0.9174324459086041
121,ID651524,DINNER,3.4937001224383653,11.453760872317698,0.0,3.0,9.0,0.0,0.49370012243836525,2.453760872317698,0.0
122,ID035087,LUNCH,0.0,23.919574114140985,10.12672688287723,0.0,20.0,10.0,0.0,3.9195741141409854,0.12672688287723055
123,ID914011,LUNCH,21.1199502678561,11.083055789430356,10.903780024556058,20.0,9.0,10.0,1.119950267856101,2.0830557894303556,0.9037800245560579
124,ID864835,DINNER,15.7547061836407,11.322628965655856,11.415723281516163,15.0,9.0,10.0,0.7547061836406996,2.3226289656558556,1.4157232815161631
125,ID858132,DINNER,0.0,26.862395243508765,0.0,0.0,25.0,0.0,0.0,1.8623952435087645,0.0
126,ID828642,LUNCH,0.0,27.4839286904835,0.0,0.0,25.0,0.0,0.0,2.4839286904834985,0.0
127,ID658663,DINNER,4.910431643331071,10.51454727768576,0.0,3.0,9.0,0.0,1.910431643331071,1.5145472776857591,0.0
128,ID375019,DINNER,4.286757055391518,11.405183806496805,0.0,3.0,9.0,0.0,1.2867570553915177,2.4051838064968045,0.0
129,ID558966,LUNCH,0.0,13.475952814344913,0.0,0.0,9.0,0.0,0.0,4.475952814344913,0.0
130,ID469145,DINNER,0.0,41.58347563806784,0.0,0.0,40.0,0.0,0.0,1.5834756380678385,0.0
131,ID429345,DINNER,3.962646953633176,9.202820272088465,0.0,3.0,9.0,0.0,0.9626469536331759,0.20282027208846465,0.0
132,ID406578,LUNCH,0.0,29.835320321711286,0.0,0.0,25.0,0.0,0.0,4.835320321711286,0.0
133,ID081378,DINNER,0.0,27.84078972988466,0.0,0.0,25.0,0.0,0.0,2.8407897298846585,0.0
134,ID608362,DINNER,4.873339837169102,13.444936360509276,0.0,3.0,9.0,0.0,1.8733398371691017,4.444936360509276,0.0
135,ID776722,LUNCH,20.990650903397807,42.95812919439248,10.207444062590744,20.0,40.0,10.0,0.9906509033978068,2.958129194392477,0.20744406259074388
136,ID267830,LUNCH,0.0,25.88111106394973,0.0,0.0,25.0,0.0,0.0,0.8811110639497315,0.0
137,ID577879,LUNCH,0.0,42.82895495104178,10.898059736712089,0.0,40.0,10.0,0.0,2.82895495104178,0.8980597367120886
138,ID162553,DINNER,0.0,43.94697041268875,0.0,0.0,40.0,0.0,0.0,3.9469704126887493,0.0
139,ID302703,DINNER,3.7336833377088032,11.222213822856167,0.0,3.0,9.0,0.0,0.7336833377088032,2.222213822856167,0.0
140,ID632553,DINNER,4.792452881180704,11.81664993758951,0.0,3.0,9.0,0.0,1.7924528811807043,2.81664993758951,0.0
141,ID743998,DINNER,0.0,40.67243285872424,0.0,0.0,40.0,0.0,0.0,0.6724328587242425,0.0
142,ID080232,DINNER,4.366611239650263,10.032116796500985,0.0,3.0,9.0,0.0,1.366611239650263,1.0321167965009845,0.0
143,ID214524,DINNER,16.028739594283692,29.32578852046564,11.439937228271113,15.0,25.0,10.0,1.0287395942836923,4.32578852046564,1.4399372282711127
144,ID069102,LUNCH,0.0,44.768776127207616,0.0,0.0,40.0,0.0,0.0,4.768776127207616,0.0
145,ID795773,LUNCH,3.408341801018815,24.59521645339951,11.956006338337154,3.0,20.0,10.0,0.4083418010188149,4.595216453399509,1.9560063383371542
146,ID004702,DINNER,3.2820558742845183,10.257346283857066,0.0,3.0,9.0,0.0,0.2820558742845183,1.257346283857066,0.0
147,ID039534,LUNCH,20.57723326496172,44.46512839792523,11.365102669266982,20.0,40.0,10.0,0.5772332649617198,4.465128397925227,1.3651026692669816
148,ID549130,LUNCH,21.40718173995043,22.256823987974464,10.37407182106661,20.0,20.0,10.0,1.4071817399504312,2.256823987974464,0.3740718210666092
149,ID341493,DINNER,3.7357149108257808,13.140120625189088,0.0,3.0,9.0,0.0,0.7357149108257808,4.140120625189088,0.0
150,ID824927,DINNER,4.207095871157828,9.774420898527987,0.0,3.0,9.0,0.0,1.2070958711578283,0.7744208985279872,0.0
151,ID860048,LUNCH,0.0,43.327565444864405,0.0,0.0,40.0,0.0,0.0,3.3275654448644048,0.0
152,ID729253,DINNER,3.7220943751351134,12.80761329131008,0.0,3.0,9.0,0.0,0.7220943751351134,3.80761329131008,0.0
153,ID353581,DINNER,3.303225129770761,11.752588077608594,0.0,3.0,9.0,0.0,0.3032251297707611,2.7525880776085945,0.0
154,ID156779,LUNCH,0.0,11.772129405935967,0.0,0.0,9.0,0.0,0.0,2.772129405935967,0.0
155,ID843368,LUNCH,0.0,28.98536943672067,0.0,0.0,25.0,0.0,0.0,3.9853694367206707,0.0
156,ID699566,DINNER,4.689314508658089,44.08444824387451,10.39030454362922,3.0,40.0,10.0,1.6893145086580894,4.084448243874512,0.3903045436292203
157,ID838444,DINNER,15.63858475613614,44.02326681071028,10.679731141709812,15.0,40.0,10.0,0.6385847561361402,4.0232668107102825,0.6797311417098122
158,ID891045,DINNER,0.0,26.892319420544816,0.0,0.0,25.0,0.0,0.0,1.8923194205448155,0.0
159,ID498576,LUNCH,0.0,44.66787840383692,0.0,0.0,40.0,0.0,0.0,4.667878403836923,0.0
160,ID826101,LUNCH,0.0,27.28439956873091,0.0,0.0,25.0,0.0,0.0,2.2843995687309118,0.0
161,ID454366,DINNER,0.0,29.672619608199767,0.0,0.0,25.0,0.0,0.0,4.672619608199767,0.0
162,ID164036,LUNCH,20.359929569219624,13.651791514551595,15.069475817305992,20.0,9.0,15.0,0.3599295692196236,4.651791514551595,0.0694758173059924
163,ID215645,DINNER,0.0,29.48627225825561,0.0,0.0,25.0,0.0,0.0,4.48627225825561,0.0
164,ID613465,DINNER,0.0,26.08280704178354,0.0,0.0,25.0,0.0,0.0,1.0828070417835391,0.0
165,ID219413,LUNCH,20.723340391766342,40.84857130471151,11.784470691634889,20.0,40.0,10.0,0.7233403917663423,0.8485713047115127,1.7844706916348887
166,ID448085,LUNCH,0.0,40.26379471991982,0.0,0.0,40.0,0.0,0.0,0.2637947199198223,0.0
167,ID964917,LUNCH,0.0,41.35455134015365,0.0,0.0,40.0,0.0,0.0,1.3545513401536482,0.0
168,ID030181,LUNCH,0.0,25.591137581363807,0.0,0.0,25.0,0.0,0.0,0.5911375813638067,0.0
169,ID906978,DINNER,4.923517348997348,9.752295517525608,0.0,3.0,9.0,0.0,1.9235173489973478,0.7522955175256083,0.0
170,ID349602,DINNER,0.0,29.31014941445573,0.0,0.0,25.0,0.0,0.0,4.310149414455729,0.0
171,ID194780,DINNER,4.8548089499135445,10.670388681496116,0.0,3.0,9.0,0.0,1.8548089499135445,1.6703886814961155,0.0
172,ID916452,DINNER,0.0,27.791035344847117,0.0,0.0,25.0,0.0,0.0,2.791035344847117,0.0
173,ID194999,LUNCH,21.1135462383348,44.554965260856704,10.103753773854187,20.0,40.0,10.0,1.1135462383347985,4.554965260856704,0.10375377385418716
174,ID855873,DINNER,0.0,27.815218344090148,0.0,0.0,25.0,0.0,0.0,2.815218344090148,0.0
175,ID027066,LUNCH,0.0,43.07994893993554,11.882095672193175,0.0,40.0,10.0,0.0,3.079948939935541,1.8820956721931754
176,ID263380,DINNER,3.0701406849711166,13.087881514837385,0.0,3.0,9.0,0.0,0.07014068497111658,4.087881514837385,0.0
177,ID795219,DINNER,3.96252054977444,9.48920005891065,16.908050075730465,3.0,9.0,15.0,0.9625205497744398,0.4892000589106509,1.9080500757304648
178,ID839449,DINNER,0.0,26.273088857312285,0.0,0.0,25.0,0.0,0.0,1.2730888573122847,0.0
179,ID292068,LUNCH,0.0,41.037771232770574,0.0,0.0,40.0,0.0,0.0,1.0377712327705737,0.0
180,ID504537,LUNCH,0.0,26.937630103170967,0.0,0.0,25.0,0.0,0.0,1.9376301031709673,0.0
181,ID556426,LUNCH,0.0,25.75587062385181,0.0,0.0,25.0,0.0,0.0,0.7558706238518091,0.0
182,ID886851,LUNCH,21.874751405161792,44.58231299727126,0.0,20.0,40.0,0.0,1.874751405161792,4.582312997271259,0.0
183,ID699685,DINNER,0.0,26.211448189974288,0.0,0.0,25.0,0.0,0.0,1.2114481899742877,0.0
184,ID225680,DINNER,0.0,25.611263262870736,0.0,0.0,25.0,0.0,0.0,0.611263262870736,0.0
185,ID840036,LUNCH,0.0,27.36475497058743,0.0,0.0,25.0,0.0,0.0,2.3647549705874304,0.0
186,ID712326,LUNCH,20.13331741949729,23.00258412649837,11.869908836304994,20.0,20.0,10.0,0.13331741949728837,3.0025841264983697,1.8699088363049938
187,ID817585,LUNCH,21.070434851167377,41.88221260858128,0.0,20.0,40.0,0.0,1.0704348511673771,1.882212608581277,0.0
188,ID543972,LUNCH,15.991110494360225,12.599544690940435,10.59062148794757,15.0,9.0,10.0,0.9911104943602247,3.5995446909404354,0.5906214879475709
189,ID336719,LUNCH,0.0,43.422084246479976,0.0,0.0,40.0,0.0,0.0,3.422084246479976,0.0
190,ID104057,LUNCH,0.0,44.41241107831624,10.402517783471511,0.0,40.0,10.0,0.0,4.412411078316239,0.40251778347151124
191,ID172668,LUNCH,0.0,27.24944816637557,0.0,0.0,25.0,0.0,0.0,2.2494481663755685,0.0
192,ID091271,LUNCH,0.0,28.40110344189152,0.0,0.0,25.0,0.0,0.0,3.4011034418915216,0.0
193,ID503285,DINNER,3.3011263327901617,13.89441823770409,0.0,3.0,9.0,0.0,0.30112633279016165,4.894418237704089,0.0
194,ID090707,LUNCH,0.0,27.03420951724328,0.0,0.0,25.0,0.0,0.0,2.03420951724328,0.0
195,ID565848,LUNCH,0.0,40.51396304504285,10.934429485654276,0.0,40.0,10.0,0.0,0.5139630450428498,0.9344294856542756
196,ID143634,LUNCH,20.883642353552386,13.057942413376136,10.781014111702916,20.0,9.0,10.0,0.8836423535523856,4.057942413376136,0.7810141117029161
197,ID593388,LUNCH,0.0,29.317128363383503,0.0,0.0,25.0,0.0,0.0,4.317128363383503,0.0
198,ID487202,DINNER,0.0,26.337603906575705,0.0,0.0,25.0,0.0,0.0,1.3376039065757048,0.0
199,ID203285,DINNER,3.5760186764094533,11.117356684268254,0.0,3.0,9.0,0.0,0.5760186764094533,2.1173566842682536,0.0
200,ID361546,DINNER,0.0,29.731529216098675,0.0,0.0,25.0,0.0,0.0,4.731529216098675,0.0
201,ID860099,DINNER,21.62068050298572,24.46784115598503,10.87696708432702,20.0,20.0,10.0,1.6206805029857208,4.467841155985031,0.8769670843270205
202,ID574691,LUNCH,21.420958950327854,26.590764886651662,10.99232001539388,20.0,25.0,10.0,1.4209589503278544,1.5907648866516624,0.9923200153938794
203,ID173072,DINNER,16.843197305673907,13.734000128152443,11.259606973032753,15.0,9.0,10.0,1.8431973056739075,4.734000128152443,1.2596069730327528
204,ID314239,DINNER,4.243276132259085,10.013651924867435,0.0,3.0,9.0,0.0,1.2432761322590853,1.0136519248674354,0.0
205,ID765863,DINNER,0.0,26.7993312207234,0.0,0.0,25.0,0.0,0.0,1.7993312207233991,0.0
206,ID908900,DINNER,0.0,26.733556603916764,0.0,0.0,25.0,0.0,0.0,1.7335566039167638,0.0
207,ID709550,LUNCH,20.612467408345093,44.41835039163714,16.467314873392976,20.0,40.0,15.0,0.6124674083450934,4.418350391637141,1.4673148733929757
208,ID938518,LUNCH,0.0,21.10803242285521,0.0,0.0,20.0,0.0,0.0,1.10803242285521,0.0
209,ID685697,DINNER,0.0,26.329365753887053,0.0,0.0,25.0,0.0,0.0,1.3293657538870534,0.0
210,ID643534,LUNCH,20.294624287347,44.868965963974254,10.37293173934537,20.0,40.0,10.0,0.2946242873469984,4.868965963974254,0.37293173934537016
211,ID566728,DINNER,0.0,29.361772384560734,0.0,0.0,25.0,0.0,0.0,4.361772384560734,0.0
212,ID760901,DINNER,0.0,25.96086014421217,0.0,0.0,25.0,0.0,0.0,0.9608601442121696,0.0
213,ID013159,DINNER,0.0,22.791468868198525,0.0,0.0,20.0,0.0,0.0,2.7914688681985247,0.0
214,ID676610,DINNER,0.0,40.36353433943872,0.0,0.0,40.0,0.0,0.0,0.36353433943872204,0.0
